year,imdb,title,clean_test,clean_test_numeric,binary,budget,Country,Genre,isAction,isCrime,isUSFilm,Production,RT_Score
2004,tt0371246,Spanglish,ok,3,PASS,75000000,USA,"Comedy, Drama, Romance",FALSE,FALSE,TRUE,Sony Pictures Entertainment,53
2004,tt0316654,Spider-Man 2,notalk,1,FAIL,200000000,USA,"Action, Adventure, Sci-Fi",TRUE,FALSE,TRUE,Sony Pictures,93
2004,tt0372588,Team America: World Police,men,2,FAIL,20000000,"USA, Germany","Action, Comedy",TRUE,FALSE,TRUE,Paramount Pictures,77
2004,tt0338751,The Aviator,notalk,1,FAIL,110000000,"Germany, USA","Biography, Drama",FALSE,FALSE,TRUE,Miramax,86
2004,tt0372183,The Bourne Supremacy,men,2,FAIL,85000000,"USA, Germany","Action, Mystery, Thriller",TRUE,FALSE,TRUE,Universal Pictures,81
2004,tt0289879,The Butterfly Effect,men,2,FAIL,13000000,"USA, Canada","Drama, Sci-Fi, Thriller",FALSE,FALSE,TRUE,New Line Cinema,33
2004,tt0296572,The Chronicles of Riddick,men,2,FAIL,120000000,USA,"Action, Adventure, Sci-Fi, Thriller",TRUE,FALSE,TRUE,Universal Pictures,29
2004,tt0319262,The Day After Tomorrow,ok,3,PASS,125000000,USA,"Action, Adventure, Sci-Fi, Thriller",TRUE,FALSE,TRUE,20th Century Fox,44
2004,tt0391198,The Grudge,ok,3,PASS,10000000,"USA, Japan","Horror, Mystery, Thriller",FALSE,FALSE,TRUE,Sony Pictures Entertainment,39
2004,tt0317705,The Incredibles,ok,3,PASS,92000000,USA,"Animation, Action, Adventure, Family",TRUE,FALSE,TRUE,N/A,-1
2004,tt0362270,The Life Aquatic with Steve Zissou,men,2,FAIL,50000000,USA,"Action, Adventure, Comedy, Drama, Romance",TRUE,FALSE,TRUE,Empire Pictures,73
